11979,[ 2.61  1.9  -2.98],46.58824415350731,
11980,[ 2.61  1.9  -2.98],46.58824415350731,
11981,[ 2.61  1.9  -2.98],46.58824415350731,
11982,[ 2.395  1.9   -2.98 ],43.36324415350731,
11983,[ 2.61   1.685 -2.98 ],49.14632871908836,
11984,[ 2.61   1.9   -3.195],46.58824415350731,
11985,[ 2.825  1.9   -2.98 ],49.813244153507306,
11986,[ 2.76202796  1.74797204 -2.98      ],50.61233764686483,
11987,[ 2.76202796  1.9        -3.13202796],48.86866352283393,
11988,[ 2.58332101  2.1011865  -2.98      ],44.268460039889504,
11989,[ 2.61        2.05202796 -3.13202796],45.102936115949944,
11990,[ 2.58571651  1.87571651 -2.79014637],46.48354134553251,
11991,[ 2.395  2.115 -2.765],41.325242974781986,
11992,[ 2.395  2.115 -2.765],41.325242974781986,
11993,[ 2.395  2.115 -2.765],41.325242974781986,
11994,[ 2.0725  2.115  -2.765 ],36.48774297478198,
11995,[ 2.395   1.7925 -2.765 ],44.56557957693941,
11996,[ 2.395   2.115  -3.0875],41.325242974781986,
11997,[ 2.7175  2.115  -2.765 ],46.162742974781985,
11998,[ 2.62304194  1.88695806 -2.765     ],46.922439051104604,
11999,[ 2.62304194  2.115      -2.99304194],44.74587202877191,
12000,[ 2.35498152  2.41677975 -2.765     ],38.476053034797005,
12001,[ 2.395       2.34304194 -2.99304194],39.57235471962176,
12002,[ 2.35857477  2.07857477 -2.48021956],41.0944784968169,
12003,[ 2.0725  2.4375 -2.4425],34.10484928888775,
12004,[ 2.0725  2.4375 -2.4425],34.10484928888775,
12005,[ 2.0725  2.4375 -2.4425],34.10484928888775,
12006,[ 1.58875  2.4375  -2.4425 ],26.848599288887744,
12007,[ 2.0725   1.95375 -2.4425 ],37.97419297078127,
12008,[ 2.0725   2.4375  -2.92625],34.10484928888775,
12009,[ 2.55625  2.4375  -2.4425 ],41.36109928888774,
12010,[ 2.41456291  2.09543709 -2.4425    ],41.78682936493844,
12011,[ 2.41456291  2.4375     -2.78456291],39.23579286987263,
12012,[ 2.01247228  2.89016963 -2.4425    ],30.756817082836648,
12013,[ 2.0725      2.77956291 -2.78456291],32.18169205756237,
12014,[ 2.01786215  2.38286215 -2.01532934],33.64360896346583,
12015,[ 1.58875  2.92125 -1.95875],24.260758392525073,
12016,[ 1.58875  2.92125 -1.95875],24.260758392525073,
12017,[ 1.58875  2.92125 -1.95875],24.260758392525073,
12018,[ 0.863125  2.92125  -1.95875 ],13.376383392525074,
12019,[ 1.58875   2.195625 -1.95875 ],28.570143318150354,
12020,[ 1.58875   2.92125  -2.684375],24.260758392525073,
12021,[ 2.314375  2.92125  -1.95875 ],35.145133392525075,
12022,[ 2.10184436  2.40815564 -1.95875   ],34.735440281402255,
12023,[ 2.10184436  2.92125    -2.47184436],31.95717376400241,
12024,[ 1.49870841  3.60025444 -1.95875   ],20.450896143121014,
12025,[ 1.58875     3.43434436 -2.47184436],22.31264326749234,
12026,[ 1.50679323  2.83929323 -1.31799401],23.407794893823887,
12027,[ 0.863125  3.646875 -1.233125],10.781889948870987,
12028,[ 0.863125  3.646875 -1.233125],10.781889948870987,
12029,[ 0.863125  3.646875 -1.233125],10.781889948870987,
12030,[-0.2253125  3.646875  -1.233125 ],2.16498505112901,
12031,[ 0.863125   2.5584375 -1.233125 ],15.22551851451379,
12032,[ 0.863125   3.646875  -2.3215625],10.781889948870987,
12033,[ 1.9515625  3.646875  -1.233125 ],27.10845244887098,
12034,[ 1.63276654  2.87723346 -1.233125  ],25.120487657282283,
12035,[ 1.63276654  3.646875   -2.00276654],22.326513006086977,
12036,[ 0.72806262  4.66538166 -1.233125  ],7.369219606796345,
12037,[ 0.863125    4.41651654 -2.00276654],9.222762120647943,
12038,[ 0.74018985  3.52393985 -0.27199102],9.302244454591534,
12039,[-0.2253125   4.44810828 -2.3215625 ],4.0464351127622455,
12040,[-0.2253125  3.646875  -1.233125 ],2.16498505112901,
12041,[-0.2253125  3.646875  -1.233125 ],2.16498505112901,
12042,[-1.85796875  3.646875   -1.233125  ],2.16498505112901,
12043,[-0.2253125   2.01421875 -1.233125  ],7.286117407962879,
12044,[-0.2253125   3.646875   -2.86578125],2.16498505112901,
12045,[ 1.40734375  3.646875   -1.233125  ],18.945171198870984,
12046,[ 0.92914981  2.49241269 -1.233125  ],16.610295506780666,
12047,[ 0.92914981  3.646875   -2.38758731],11.772262034694979,
12048,[-0.42790607  5.17463499 -1.233125  ],5.24877279515964,
12049,[-0.2253125   4.80133731 -2.38758731],4.676447019610292,
12050,[-0.40971523  3.46247227  0.20857597],2.2138369707950796,
12051,[-1.07495511  3.37162239 -1.65000122],1.4527361923175026,
12052,[-1.07495511  3.37162239 -1.65000122],1.4527361923175026,
12053,[-1.07495511  3.37162239 -1.65000122],1.4527361923175026,
12054,[-3.52393949  3.37162239 -1.65000122],1.4527361923175026,
12055,[-1.07495511  0.92263802 -1.65000122],28.86141542264733,
12056,[-1.07495511  3.37162239 -4.09898559],1.4527361923175026,
12057,[ 1.37402926  3.37162239 -1.65000122],19.298164322493967,
12058,[ 0.65673835  1.63992894 -1.65000122],20.468706012773534,
12059,[ 0.65673835  3.37162239 -3.38169468],8.538800576229953,
12060,[-1.37884547  5.66326239 -1.65000122],5.883900925250541,
12061,[-1.07495511  5.10331585 -3.38169468],5.145899210283989,
12062,[-1.3515592   3.0950183   0.51255024],1.9977135095786254,
12063,[-3.52393949  5.1781561   0.79898316],6.20690894789095,
12064,[-1.07495511  3.37162239 -1.65000122],1.4527361923175026,
12065,[-1.07495511  3.37162239 -1.65000122],1.4527361923175026,
12066,[-2.2994473   3.37162239 -1.65000122],1.4527361923175026,
12067,[-1.07495511  2.14713021 -1.65000122],6.227835114834155,
12068,[-1.07495511  3.37162239 -2.87449341],1.4527361923175026,
12069,[ 0.14953708  3.37162239 -1.65000122],0.9493110720672997,
12070,[-0.20910838  2.50577567 -1.65000122],4.011591502337323,
12071,[-0.20910838  3.37162239 -2.51584795],1.4527361923175026,
12072,[-1.22690029  4.51744239 -1.65000122],4.177869470949785,
12073,[-1.07495511  4.23746912 -2.51584795],3.6207512819889454,
12074,[-1.21325716  3.23332035 -0.56872549],1.5130413003867884,
12075,[ 0.14953708  3.84118654 -0.42550903],0.7967054292671031,
12076,[ 0.14953708  3.84118654 -0.42550903],0.7967054292671031,
12077,[ 0.14953708  3.84118654 -0.42550903],0.7967054292671031,
12078,[-1.68720121  3.84118654 -0.42550903],2.693360055253278,
12079,[ 0.14953708  2.00444826 -0.42550903],8.63662167721089,
12080,[ 0.14953708  3.84118654 -2.26224731],0.7967054292671031,
12081,[ 1.98627536  3.84118654 -0.42550903],27.100770296528143,
12082,[ 1.44830717  2.54241645 -0.42550903],24.09707193326595,
12083,[ 1.44830717  3.84118654 -1.72427913],19.031247486830132,
12084,[-0.07838069  5.55991653 -0.42550903],5.758878466857248,
12085,[ 0.14953708  5.13995664 -1.72427913],3.060422803687133,
12086,[-0.05791599  3.63373347  1.19640456],4.648993314627242,
12087,[-1.18028345  3.31840351 -2.26224731],1.4453747897825235,
12088,[ 0.14953708  3.84118654 -0.42550903],0.7967054292671031,
12089,[ 0.14953708  3.84118654 -0.42550903],0.7967054292671031,
12090,[-0.76883207  3.84118654 -0.42550903],2.693360055253278,
12091,[ 0.14953708  2.9228174  -0.42550903],2.6655719109834424,
12092,[ 0.14953708  3.84118654 -1.34387817],0.7967054292671031,
12093,[ 1.06790622  3.84118654 -0.42550903],13.325233187153142,
12094,[ 0.79892212  3.19180149 -0.42550903],11.308052671192169,
12095,[ 0.79892212  3.84118654 -1.07489408],9.290471782304138,
12096,[ 0.03557819  4.70055154 -0.42550903],3.972668739454464,
12097,[ 0.14953708  4.49057159 -1.07489408],2.067524939357121,
12098,[0.04581054 3.73746001 0.38544777],2.6539575449899755,
12099,[-0.58504072  3.18793009 -1.34387817],1.5885468442227082,
12100,[ 0.14953708  3.84118654 -0.42550903],0.7967054292671031,
12101,[ 0.14953708  3.84118654 -0.42550903],0.7967054292671031,
12102,[-0.30964749  3.84118654 -0.42550903],2.693360055253278,
12103,[ 0.14953708  3.38200197 -0.42550903],0.9164921189923098,
12104,[ 0.14953708  3.84118654 -0.8846936 ],0.7967054292671031,
12105,[ 0.60872165  3.84118654 -0.42550903],6.437464632465644,
12106,[ 0.4742296   3.51649402 -0.42550903],5.335728555551709,
12107,[ 0.4742296   3.84118654 -0.75020155],4.441538010967171,
12108,[ 0.09255763  4.27086904 -0.42550903],2.349887148654672,
12109,[ 0.14953708  4.16587906 -0.75020155],1.4582885751753047,
12110,[ 0.09767381  3.78932327 -0.02003063],1.2264730018685561,
12111,[-0.20020135  3.38200197 -0.8846936 ],1.4577610576727764,
12112,[ 0.14953708  3.84118654 -0.42550903],0.7967054292671031,
12113,[ 0.14953708  3.84118654 -0.42550903],0.7967054292671031,
12114,[-0.08005521  3.84118654 -0.42550903],2.693360055253278,
12115,[ 0.14953708  3.61159426 -0.42550903],0.446313438773982,
12116,[ 0.14953708  3.84118654 -0.65510132],0.7967054292671031,
12117,[ 0.37912936  3.84118654 -0.42550903],3.2052349127038227,
12118,[ 0.31188334  3.67884028 -0.42550903],2.4239982524884187,
12119,[ 0.31188334  3.84118654 -0.58785529],2.331036608319872,
12120,[ 0.12104735  4.05602779 -0.42550903],1.5389899264309999,
12121,[ 0.14953708  4.0035328  -0.58785529],1.1352458453020051,
12122,[ 0.12360544  3.81525491 -0.22276983],0.9552319636851436,
12123,[ 0.03481146  3.61159426 -0.65510132],1.5823940558980467,
12124,[ 0.14953708  3.61159426 -0.42550903],0.446313438773982,
12125,[ 0.14953708  3.61159426 -0.42550903],0.446313438773982,
12126,[-0.19485135  3.61159426 -0.42550903],2.0629503623453713,
12127,[ 0.14953708  3.26720583 -0.42550903],1.2945239294952795,
12128,[ 0.14953708  3.61159426 -0.76989746],0.446313438773982,
12129,[ 0.4939255   3.61159426 -0.42550903],5.345932186701675,
12130,[ 0.39305647  3.36807486 -0.42550903],4.595472085197424,
12131,[ 0.39305647  3.61159426 -0.66902842],3.8328966598833,
12132,[ 0.10680249  3.93385613 -0.42550903],1.4521994084444487,
12133,[ 0.14953708  3.85511365 -0.66902842],0.8232390683469537,
12134,[ 0.11063963  3.57269681 -0.12140023],0.4906299542667111,
12135,[-0.04895503  3.45152772 -0.76989746],1.578836728690795,
12136,[ 0.14953708  3.61159426 -0.42550903],0.446313438773982,
12137,[ 0.14953708  3.61159426 -0.42550903],0.446313438773982,
12138,[-0.02265714  3.61159426 -0.42550903],2.0629503623453713,
12139,[ 0.14953708  3.43940004 -0.42550903],0.7385828250628563,
12140,[ 0.14953708  3.61159426 -0.59770325],0.446313438773982,
12141,[ 0.32173129  3.61159426 -0.42550903],2.7630189786938626,
12142,[ 0.27129677  3.48983456 -0.42550903],2.3744858686415866,
12143,[ 0.27129677  3.61159426 -0.54726873],2.0065012152846755,
12144,[ 0.12816978  3.77272519 -0.42550903],0.8069267730132803,
12145,[ 0.14953708  3.73335395 -0.54726873],0.6022038268945205,
12146,[ 0.13008835  3.59214553 -0.27345463],0.4084731408323262,
12147,[ 0.05807442  3.43940004 -0.59770325],0.8461818374907875,
12148,[ 0.13008835  3.59214553 -0.27345463],0.4084731408323262,
12149,[ 0.13008835  3.59214553 -0.27345463],0.4084731408323262,
12150,[-0.12820297  3.59214553 -0.27345463],2.005846141836802,
12151,[ 0.13008835  3.33385421 -0.27345463],0.929417534180206,
12152,[ 0.13008835  3.59214553 -0.53174595],0.4084731408323262,
12153,[ 0.38837967  3.59214553 -0.27345463],3.819848924598012,
12154,[ 0.31272789  3.40950599 -0.27345463],3.253112880580561,
12155,[ 0.31272789  3.59214553 -0.45609418],2.6850722794842317,
12156,[ 0.09803741  3.83384194 -0.27345463],1.3305945316067733,
12157,[ 0.13008835  3.77478508 -0.45609418],0.7944888384982778,
12158,[ 0.10091526  3.56297244 -0.04537303],0.5888312987126992,
12159,[ 2.27161825e-03  3.45987553e+00 -5.31745953e-01],1.574135682532015,
12160,[ 0.13008835  3.59214553 -0.27345463],0.4084731408323262,
12161,[ 0.13008835  3.59214553 -0.27345463],0.4084731408323262,
12162,[ 9.42689894e-04  3.59214553e+00 -2.73454632e-01],1.9917057934195648,
12163,[ 0.13008835  3.46299987 -0.27345463],0.5427273016736786,
12164,[ 0.13008835  3.59214553 -0.40260029],0.4084731408323262,
12165,[ 0.25923401  3.59214553 -0.27345463],1.8826640185921533,
12166,[ 0.22140812  3.50082576 -0.27345463],1.5918872676314808,
12167,[ 0.22140812  3.59214553 -0.3647744 ],1.3152756960352618,
12168,[ 0.11406288  3.71299373 -0.27345463],0.8207146431207858,
12169,[ 0.13008835  3.6834653  -0.3647744 ],0.5803339719494769,
12170,[ 0.11550181  3.57755899 -0.15941383],0.4535273804809928,
12171,[ 0.09345489  3.5040565  -0.40260029],0.5181963719975126,
12172,[ 0.13008835  3.59214553 -0.27345463],0.4084731408323262,
12173,[ 0.13008835  3.59214553 -0.27345463],0.4084731408323262,
12174,[ 0.06551552  3.59214553 -0.27345463],1.1299919288847295,
12175,[ 0.13008835  3.5275727  -0.27345463],0.3753917445497781,
12176,[ 0.13008835  3.59214553 -0.33802746],0.4084731408323262,
12177,[ 0.19466118  3.59214553 -0.27345463],0.9531944746804645,
12178,[ 0.17574824  3.54648564 -0.27345463],0.7669025466604403,
12179,[ 0.17574824  3.59214553 -0.31911452],0.7073262015724784,
12180,[ 0.12207562  3.65256963 -0.27345463],0.5706581253342338,
12181,[ 0.13008835  3.63780542 -0.31911452],0.48762288858104713,
12182,[ 0.12279508  3.58485226 -0.21643423],0.4199225433650814,
12183,[ 0.11613334  3.5275727  -0.33802746],0.37022536561679253,
12184,[ 0.11613334  3.5275727  -0.33802746],0.37022536561679253,
12185,[ 0.11613334  3.5275727  -0.33802746],0.37022536561679253,
12186,[ 0.01927409  3.5275727  -0.33802746],1.5501233123312255,
12187,[ 0.11613334  3.43071346 -0.33802746],0.5900770596127314,
12188,[ 0.11613334  3.5275727  -0.43488671],0.37022536561679253,
12189,[ 0.21299258  3.5275727  -0.33802746],1.3831534955027225,
12190,[ 0.18462317  3.45908287 -0.33802746],1.1714178588382937,
12191,[ 0.18462317  3.5275727  -0.40651729],0.9576122535850538,
12192,[ 0.10411424  3.61820885 -0.33802746],0.6994377956834981,
12193,[ 0.11613334  3.59606253 -0.40651729],0.49116162272170727,
12194,[ 0.10519343  3.51663279 -0.25249686],0.4034310043516811,
12195,[ 0.12683864  3.51876405 -0.24116822],0.37313306249597733,
12196,[ 0.11613334  3.5275727  -0.33802746],0.37022536561679253,
12197,[ 0.11613334  3.5275727  -0.33802746],0.37022536561679253,
