6604,[-2.9   1.88  2.48],148.7470111826484,
6605,[-2.9   1.88  2.48],148.7470111826484,
6606,[-3.9   1.88  2.48],257.99458971866494,
6607,[-2.9   0.88  2.48],130.61299441361913,
6608,[-2.9   1.88  1.48],132.36136279446245,
6609,[-1.9   1.88  2.48],69.49943264663185,
6610,[-2.19289322  1.17289322  2.48      ],80.19607335323641,
6611,[-2.19289322  1.88        1.77289322],80.96909691421189,
6612,[-3.02408832  2.81575117  2.48      ],172.873989652864,
6613,[-2.9         2.58710678  1.77289322],149.33020682309433,
6614,[-3.01294645  1.76705355  3.36304012],169.21255309319815,
6615,[-2.9   1.88  2.48],148.7470111826484,
6616,[-2.9   1.88  2.48],148.7470111826484,
6617,[-3.4   1.88  2.48],199.6208004506567,
6618,[-2.9   1.38  2.48],140.6088358002993,
6619,[-2.9   1.88  1.98],141.23925034834457,
6620,[-2.4   1.88  2.48],105.37322191464013,
6621,[-2.54644661  1.52644661  2.48      ],112.30138561329326,
6622,[-2.54644661  1.88        2.12644661],112.66370076965165,
6623,[-2.96204416  2.34787558  2.48      ],161.12996981154117,
6624,[-2.9         2.23355339  2.12644661],149.06147468181095,
6625,[-2.95647323  1.82352677  2.92152006],159.14613455915386,
6626,[-2.9   1.88  2.48],148.7470111826484,
6627,[-2.9   1.88  2.48],148.7470111826484,
6628,[-3.15  1.88  2.48],173.24640581665255,
6629,[-2.9   1.63  2.48],144.8744662295519,
6630,[-2.9   1.88  2.23],145.14894522576813,
6631,[-2.65  1.88  2.48],126.12261654864426,
6632,[-2.7232233  1.7032233  2.48     ],129.99543898896525,
6633,[-2.7232233  1.88       2.3032233],130.1713380356471,
6634,[-2.93102208  2.11393779  2.48      ],155.02901754689037,
6635,[-2.9        2.0567767  2.3032233],148.9108039772335,
6636,[-2.92823661  1.85176339  2.70076003],153.9918448771672,
6637,[-2.9   1.88  2.48],148.7470111826484,
6638,[-2.9   1.88  2.48],148.7470111826484,
6639,[-3.025  1.88   2.48 ],160.76233349965048,
6640,[-2.9    1.755  2.48 ],146.8563434204456,
6641,[-2.9    1.88   2.355],146.98500743580007,
6642,[-2.775  1.88   2.48 ],137.20043886564633,
6643,[-2.81161165  1.79161165  2.48      ],139.24043379978454,
6644,[-2.81161165  1.88        2.39161165],139.3271473373001,
6645,[-2.91551104  1.9969689   2.48      ],151.91215554493493,
6646,[-2.9         1.96838835  2.39161165],148.83067439751338,
